Institute,Program,Seat Type,Gender,OR,CR
IIT Roorkee,"Economics (5 Years, Bachelor of
Science and Master of Science (Dual
Degree))",SC,Female-only (including Supernumerary),2590,2590
IIT Roorkee,"Economics (5 Years, Bachelor of
Science and Master of Science (Dual
Degree))",ST,Gender-Neutral,1131,1141
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1479,2135
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),3406,5031
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,155,167
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,251,378
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),707,790
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",EWS (PwD),Gender-Neutral,14,14
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,629,982
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),1562,2559
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,32,32
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,292,551
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),618,1067
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,162,340
IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),397,492
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,648,1443
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),1789,3142
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,72,76
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,197,245
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),588,610
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,382,600
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),1220,1517
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,27,27
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",SC,Gender-Neutral,224,372
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),679,802
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",ST,Gender-Neutral,106,197
IIT Roorkee,"Electronics and Communication
Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),364,373
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",OPEN,Gender-Neutral,2972,4901
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),11139,11938
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",EWS,Gender-Neutral,954,1062
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),2073,2073
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1995,2648
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),5823,6622
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",SC,Gender-Neutral,1106,1764
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",SC,Female-only (including Supernumerary),2408,2755
IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",ST,Gender-Neutral,769,894
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",OPEN,Gender-Neutral,8743,11246
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",OPEN,Female-only (including Supernumerary),13021,17890
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",EWS,Gender-Neutral,1546,1587
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",EWS,Female-only (including Supernumerary),3396,3396
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",OBC-NCL,Gender-Neutral,4181,4406
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",OBC-NCL,Female-only (including Supernumerary),8550,8645
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",SC,Gender-Neutral,2189,2569
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",SC,Female-only (including Supernumerary),3374,3374
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",ST,Gender-Neutral,1288,1432
IIT Roorkee,"Geological Technology (5 Years,
Integrated Master of Technology)",ST,Female-only (including Supernumerary),304,304
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",OPEN,Gender-Neutral,8096,9913
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",OPEN,Female-only (including Supernumerary),15724,20799
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",EWS,Gender-Neutral,1375,1561
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",EWS,Female-only (including Supernumerary),3345,3345
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",OBC-NCL,Gender-Neutral,3353,4177
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",OBC-NCL,Female-only (including Supernumerary),8064,8384
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",SC,Gender-Neutral,2250,2453
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",SC,Female-only (including Supernumerary),3377,3377
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",ST,Gender-Neutral,1277,1457
IIT Roorkee,"Geophysical Technology (5 Years,
Integrated Master of Technology)",ST,Female-only (including Supernumerary),192,192
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",OPEN,Gender-Neutral,1264,1680
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",OPEN,Female-only (including Supernumerary),3458,4106
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",OPEN (PwD),Gender-Neutral,89,89
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",EWS,Gender-Neutral,240,274
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",EWS,Female-only (including Supernumerary),647,647
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",OBC-NCL,Gender-Neutral,722,902
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),2280,2534
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",OBC-NCL (PwD),Gender-Neutral,52,52
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",SC,Gender-Neutral,456,731
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",SC,Female-only (including Supernumerary),1526,1526
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",ST,Gender-Neutral,178,320
IIT Roorkee,"Mathematics & Computing (5 Years,
Bachelor of Science and Master of
Science (Dual Degree))",ST,Female-only (including Supernumerary),961,961
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Gender-Neutral,2127,4189
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Female-only (including Supernumerary),7485,9783
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",OPEN (PwD),Gender-Neutral,157,97
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Gender-Neutral,597,729
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Female-only (including Supernumerary),1613,1790
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,1091,1776
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Female-only (including Supernumerary),3169,4824
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",SC,Gender-Neutral,621,950
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",SC,Female-only (including Supernumerary),1641,2281
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",ST,Gender-Neutral,345,548
IIT Roorkee,"Mechanical Engineering (4 Years, B.
Tech)",ST,Female-only (including Supernumerary),926,1158
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,6087,7246
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),10263,13613
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1152,1244
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),2529,2575
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2345,3187
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),5572,6725
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1038,1780
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),2552,2830
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",ST,Gender-Neutral,666,953
IIT Roorkee,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),1505,1505
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",OPEN,Gender-Neutral,7725,8679
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),13807,14469
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",EWS,Gender-Neutral,1843,1857
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",EWS,Female-only (including Supernumerary),3870,3870
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",OBC-NCL,Gender-Neutral,3915,4520
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),8419,8603
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",SC,Gender-Neutral,1873,2529
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",SC,Female-only (including Supernumerary),3505,3505
IIT Roorkee,"Physics (5 Years, Bachelor of Science
and Master of Science (Dual Degree))",ST,Gender-Neutral,1411,1454
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",OPEN,Gender-Neutral,4645,5786
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),11401,12679
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",EWS,Gender-Neutral,823,1203
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",EWS,Female-only (including Supernumerary),2750,2750
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1942,2922
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),6271,6454
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",SC,Gender-Neutral,1480,1742
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",SC,Female-only (including Supernumerary),2760,2823
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",ST,Gender-Neutral,852,898
IIT Roorkee,"Production and Industrial Engineering
(4 Years, B. Tech)",ST,Female-only (including Supernumerary),1202,1202
IIT (ISM) Dhanbad,"Applied Geology (5 Years, Integrated
Master of Technology)",OPEN,Gender-Neutral,14986,16206
IIT (ISM) Dhanbad,"Applied Geology (5 Years, Integrated
Master of Technology)",OPEN,Female-only (including Supernumerary),23479,23479
IIT (ISM) Dhanbad,"Applied Geology (5 Years, Integrated
Master of Technology)",EWS,Gender-Neutral,2382,2422
IIT (ISM) Dhanbad,"Applied Geology (5 Years, Integrated
Master of Technology)",EWS,Female-only (including Supernumerary),3922,3922
IIT (ISM) Dhanbad,"Applied Geology (5 Years, Integrated
Master of Technology)",OBC-NCL,Gender-Neutral,5211,5423
IIT (ISM) Dhanbad,"Applied Geology (5 Years, Integrated
Master of Technology)",SC,Gender-Neutral,2922,2933
IIT (ISM) Dhanbad,"Applied Geology (5 Years, Integrated
Master of Technology)",SC,Female-only (including Supernumerary),3921,3921
IIT (ISM) Dhanbad,"Applied Geology (5 Years, Integrated
Master of Technology)",ST,Gender-Neutral,1474,1474
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",OPEN,Gender-Neutral,15034,15995
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",OPEN,Female-only (including Supernumerary),22862,22862
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",EWS,Gender-Neutral,2380,2396
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",EWS,Female-only (including Supernumerary),3983,3983
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",OBC-NCL,Gender-Neutral,5166,5406
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",OBC-NCL,Female-only (including Supernumerary),9026,9026
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",SC,Gender-Neutral,2729,2906
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",SC,Female-only (including Supernumerary),3998,3998
IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated
Master of Technology)",ST,Gender-Neutral,1496,1496
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,9787,11339
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),10830,17395
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1539,1847
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),2713,2713
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3543,4027
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),6924,7377
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1681,2277
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),3089,3089
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1014,1088
IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),1407,1407
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,10416,12355
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),10752,21040
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1770,1901
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),3051,3051
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3565,4246
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),7383,7876
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1934,2172
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),3024,3147
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",ST,Gender-Neutral,674,790
IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),1008,1008
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",OPEN,Gender-Neutral,1389,3009
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",OPEN,Female-only (including Supernumerary),3436,5914
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",OPEN (PwD),Gender-Neutral,57,87
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",EWS,Gender-Neutral,342,426
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",EWS,Female-only (including Supernumerary),730,980
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",EWS (PwD),Gender-Neutral,25,25
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,561,1056
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),1350,2384
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,39,41
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",SC,Gender-Neutral,295,613
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",SC,Female-only (including Supernumerary),734,1156
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",ST,Gender-Neutral,123,259
IIT (ISM) Dhanbad,"Computer Science and Engineering (4
Years, B. Tech)",ST,Female-only (including Supernumerary),352,376
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,5463,7619
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),10767,12295
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,977,1128
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),1762,1819
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1977,2635
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),4880,5693
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1069,1411
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),2128,2329
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,561,692
IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),1072,1075
IIT (ISM) Dhanbad,"Electronics and Communication
Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4049,5492
IIT (ISM) Dhanbad,"Electronics and Communication
Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),7425,10371
