Institute,Program,Seat Type,Gender,OR,CR
IIT Bombay,"Economics (4 Years, Bachelor of Science)","OPEN
(PwD)",Gender-Neutral,152,152
IIT Bombay,"Economics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,359,508
IIT Bombay,"Economics (4 Years, Bachelor of Science)",EWS,"Female-only (including
Supernumerary)",895,895
IIT Bombay,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,717,1330
IIT Bombay,"Economics (4 Years, Bachelor of Science)",OBC-NCL,"Female-only (including
Supernumerary)",1343,1343
IIT Bombay,"Economics (4 Years, Bachelor of Science)",SC,Gender-Neutral,259,811
IIT Bombay,"Economics (4 Years, Bachelor of Science)",SC,"Female-only (including
Supernumerary)",1654,1654
IIT Bombay,"Economics (4 Years, Bachelor of Science)",ST,Gender-Neutral,437,973
IIT Bombay,"Economics (4 Years, Bachelor of Science)",ST,"Female-only (including
Supernumerary)",480,480
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,142,481
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",573,1286
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,32,32
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)","OPEN
(PwD)","Female-only (including
Supernumerary)",80,80
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,62,133
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",256,273
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,83,388
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including,332,930
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)","OBC-NCL
(PwD)",Gender-Neutral,45,45
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,101,195
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",554,626
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,34,90
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",264,264
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",OPEN,Gender-Neutral,563,981
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",OPEN,"Female-only (including
Supernumerary)",2250,3007
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)","OPEN
(PwD)",Gender-Neutral,149,149
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",EWS,Gender-Neutral,171,253
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",EWS,"Female-only (including
Supernumerary)",588,588
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",OBC-NCL,Gender-Neutral,406,683
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",OBC-NCL,"Female-only (including
Supernumerary)",938,1524
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",SC,Gender-Neutral,196,393
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",SC,"Female-only (including
Supernumerary)",613,957
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",ST,Gender-Neutral,99,208
IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",ST,"Female-only (including
Supernumerary)",323,323
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1762,2855
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",4565,5965
IIT Bombay,"Energy Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,152,152
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,495,787
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",2008,2008
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1395,1827
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",3717,3766
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",SC,Gender-Neutral,492,1229
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",1702,1702
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",ST,Gender-Neutral,732,818
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",874,874
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OPEN,Gender-Neutral,321,1749
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",4503,5154
IIT Bombay,"Engineering Physics (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,70,70
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",EWS,Gender-Neutral,351,610
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",2169,2169
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,803,1546
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",2799,3228
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",SC,Gender-Neutral,529,897
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",2082,2329
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",ST,Gender-Neutral,534,784
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1178,1178
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",OPEN,Gender-Neutral,3806,5401
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",OPEN,"Female-only (including
Supernumerary)",8179,10623
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",EWS,Gender-Neutral,924,1187
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",EWS,"Female-only (including
Supernumerary)",2256,2256
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,2167,3152
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",OBC-NCL,"Female-only (including
Supernumerary)",3939,4103
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",SC,Gender-Neutral,1195,1472
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",SC,"Female-only (including
Supernumerary)",2287,2287
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",ST,Gender-Neutral,912,979
IIT Bombay,"Environmental Science and Engineering (4 Years, B.
Tech)",ST,"Female-only (including
Supernumerary)",1045,1045
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,493,1736
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",1792,4173
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,18,66
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,243,376
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",690,756
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",EWS (PwD),Gender-Neutral,14,14
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,304,972
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",1227,2457
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)","OBC-NCL
(PwD)",Gender-Neutral,38,49
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,221,496
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",636,1226
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,86,261
IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",344,513
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",OPEN,Gender-Neutral,2708,4649
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",5787,7924
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,67,157
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",EWS,Gender-Neutral,625,1127
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",2185,2213
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,1175,2461
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",4343,4688
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",SC,Gender-Neutral,837,1414
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",SC,"Female-only (including
Supernumerary)",2229,2796
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",ST,Gender-Neutral,439,804
IIT Bombay,"Metallurgical Engineering and Materials Science (4
Years, B. Tech)",ST,"Female-only (including
Supernumerary)",752,813
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,9584,12260
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",18725,18857
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,245,245
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1868,1958
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",4357,4357
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,4263,5433
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2808,3080
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",3410,3410
IIT Mandi,"B.Tech in General Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1159,1308
IIT Mandi,"B.Tech in Materials Science and Engineering (4
Years, B. Tech)",OPEN,Gender-Neutral,12588,15784
IIT Mandi,"B.Tech in Materials Science and Engineering (4
Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",21599,22150
IIT Mandi,"B.Tech in Materials Science and Engineering (4
Years, B. Tech)",EWS,Gender-Neutral,2323,2464
IIT Mandi,"B.Tech in Materials Science and Engineering (4
Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",3808,3808
IIT Mandi,"B.Tech in Materials Science and Engineering (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,5468,5906
IIT Mandi,"B.Tech in Materials Science and Engineering (4
Years, B. Tech)",SC,Gender-Neutral,2791,3056
IIT Mandi,"B.Tech in Materials Science and Engineering (4
Years, B. Tech)",SC,"Female-only (including
Supernumerary)",4657,4657
IIT Mandi,"B.Tech in Materials Science and Engineering (4
Years, B. Tech)",ST,Gender-Neutral,1352,1535
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.
Tech)",OPEN,Gender-Neutral,3539,4265
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.
Tech)",OPEN,"Female-only (including
Supernumerary)",8841,9114
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.
Tech)",EWS,Gender-Neutral,681,723
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.
Tech)",EWS,"Female-only (including
Supernumerary)",1904,1904
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,1596,1956
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.
Tech)",OBC-NCL,"Female-only (including
Supernumerary)",3606,3791
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.
Tech)",SC,Gender-Neutral,1244,1305
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.",SC,Female-only (including,2397,2397
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.
Tech)",ST,Gender-Neutral,545,735
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",OPEN,Gender-Neutral,4294,7077
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",OPEN,"Female-only (including
Supernumerary)",11401,11768
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)","OPEN
(PwD)",Gender-Neutral,75,75
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",EWS,Gender-Neutral,982,990
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",EWS,"Female-only (including
Supernumerary)",2440,2440
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,2280,3101
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",OBC-NCL,"Female-only (including
Supernumerary)",4643,4800
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",SC,Gender-Neutral,1484,1882
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",SC,"Female-only (including
Supernumerary)",3027,3027
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.
Tech)",ST,Gender-Neutral,1143,1205
IIT Mandi,"Bio Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,12350,16085
IIT Mandi,"Bio Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",18296,21027
IIT Mandi,"Bio Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,2716,2760
IIT Mandi,"Bio Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",4151,4151
IIT Mandi,"Bio Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,5748,6181
IIT Mandi,"Bio Engineering (4 Years, B. Tech)",SC,Gender-Neutral,3052,3308
IIT Mandi,"Bio Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",4152,4152
IIT Mandi,"Bio Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1443,1552
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of
Science)",OPEN,Gender-Neutral,12658,17287
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of
Science)",OPEN,"Female-only (including
Supernumerary)",23604,24901
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of
Science)",EWS,Gender-Neutral,2769,2781
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of
Science)",EWS,"Female-only (including
Supernumerary)",4476,4476
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of
Science)",OBC-NCL,Gender-Neutral,6201,6372
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of
Science)",SC,Gender-Neutral,3382,3433
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of
Science)",SC,"Female-only (including
Supernumerary)",4651,4651
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of
Science)",ST,Gender-Neutral,1446,1541
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,10645,13850
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",19552,21897
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,2027,2277
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",3637,3637
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,4265,4981
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",8452,8552
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2376,2645
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",4031,4031
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",ST,Gender-Neutral,783,930
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1447,1447
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1426,2909
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",4715,6596
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,147,147
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,423,516
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",1147,1205
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,725,1308
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",2127,2603
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,395,695
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",1101,1475
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,215,318
IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",627,627
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,2914,4089
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",7575,8467
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,521,620
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",1333,1333
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1650,1846
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",2895,3552
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)","OBC-NCL
(PwD)",Gender-Neutral,37,37
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,736,1246
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",2084,2084
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,462,709
IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1293,1293
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4863,7240
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",9915,12435
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,125,125
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,956,1183
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",2219,2219
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2469,2966
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",3845,5588
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1255,1742
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",2477,2944
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,200,730
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1297,1297
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OPEN,Gender-Neutral,8059,11408
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",18026,18976
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",EWS,Gender-Neutral,2038,2163
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",4080,4080
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,4239,5287
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",8863,8863
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",SC,Gender-Neutral,2526,2728
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",3547,3547
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",ST,Gender-Neutral,1260,1402
IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,7865,10590
IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",15428,17462
