Institute,Program,Quota,Seat Type,Gender,OR,CR
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3402.0,3762.0
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,213.0,213.0
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,6049.0,8280.0
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,354.0,354.0
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3848.0,5811.0
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1571.0,2610.0
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,25381.0,33408.0
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1645.0,1645.0
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4834.0,5173.0
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,10494.0,12745.0
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5180.0,7388.0
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,921.0,3769.0
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,20788.0,26757.0
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,867.0,867.0
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3787.0,4250.0
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,7202.0,9770.0
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,604.0,604.0
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,4733.0,6907.0
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,2802.0,3176.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10052.0,20029.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),23471.0,26490.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,602.0,602.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2929.0,3391.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4396.0,4414.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,5338.0,7926.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8957.0,12527.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,591.0,591.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2542.0,4437.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3937.0,6229.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1011.0,2113.0
Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2524.0,2935.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,21451.0,27874.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),23323.0,30146.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1909.0,1909.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4022.0,4530.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5824.0,5990.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8674.0,10660.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10121.0,14201.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,887.0,887.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5413.0,6961.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5232.0,7398.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2030.0,3500.0
Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3703.0,3708.0
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,15707.0,33713.0
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5165.0,5215.0
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9538.0,12288.0
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4905.0,7147.0
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1223.0,3416.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,24340.0,29888.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),29622.0,32684.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4407.0,4682.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5749.0,5749.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,157.0,157.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9055.0,11369.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),11978.0,14073.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5650.0,6574.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5838.0,6685.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1495.0,2507.0
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2800.0,2800.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,23035.0,31786.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),29198.0,32512.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1002.0,1352.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4631.0,5053.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5843.0,6417.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8914.0,12091.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),13872.0,15348.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4090.0,7785.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7541.0,8587.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2249.0,3223.0
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2690.0,2690.0
,,,,,,
