Institute,Program,Quota,Seat Type,Gender,OR,CR
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,33048.0,41985.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),35056.0,37555.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,926.0,926.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6814.0,7053.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),7043.0,7043.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13258.0,16831.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),13679.0,13679.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,7044.0,7695.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7776.0,7776.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,2713.0,3301.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN,Gender-Neutral,39952.0,50444.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Gender-Neutral,8584.0,8770.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Gender-Neutral,14877.0,18228.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Gender-Neutral,6428.0,9460.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Gender-Neutral,3582.0,3824.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,42489.0,49886.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),50261.0,52652.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2884.0,2884.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8147.0,8530.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,17006.0,18149.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),19787.0,19787.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1477.0,1477.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,7583.0,8903.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),10907.0,10907.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,3549.0,3817.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,19546.0,35996.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),19945.0,40151.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1349.0,2524.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1475.0,1475.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5795.0,6586.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6528.0,7599.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,378.0,378.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,10312.0,14629.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),12122.0,15875.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1207.0,1509.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),1136.0,1136.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5635.0,9967.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),6953.0,10470.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2355.0,4217.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3526.0,4454.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,12989.0,32727.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),18954.0,33437.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,961.0,961.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5287.0,5717.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6782.0,6782.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9265.0,12084.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),11290.0,12777.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,488.0,488.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,3545.0,8046.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9185.0,9891.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,2806.0,3731.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4576.0,4576.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,25771.0,36976.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),38818.0,41306.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1597.0,1597.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6057.0,6670.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),7650.0,7650.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12242.0,14983.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15371.0,15932.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,931.0,931.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,SC,Gender-Neutral,6998.0,9327.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9433.0,10065.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,ST,Gender-Neutral,3378.0,4219.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4845.0,4845.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,19045.0,39875.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),34914.0,40028.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2395.0,2395.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6530.0,6912.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),7621.0,7621.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11792.0,15467.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15340.0,16560.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1696.0,1696.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9377.0,10131.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9468.0,10207.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3809.0,4152.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4659.0,4659.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,20517.0,32429.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1044.0,1538.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5259.0,5894.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,255.0,255.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9170.0,13690.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1377.0,1588.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,6142.0,8439.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2581.0,4172.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,25552.0,31336.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN (PwD),Gender-Neutral,1514.0,1514.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,5092.0,5465.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,8903.0,13354.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,7471.0,8131.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,4267.0,4382.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,30138.0,40194.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2141.0,2651.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6770.0,7045.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11678.0,16809.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1355.0,1355.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9064.0,10111.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4567.0,4995.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,35309.0,39295.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN (PwD),Gender-Neutral,3250.0,3250.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,6893.0,7047.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,15263.0,16460.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL (PwD),Gender-Neutral,1662.0,1662.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,7220.0,9990.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,3404.0,4691.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,17234.0,27356.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,830.0,914.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4340.0,5189.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,165.0,165.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,7541.0,11755.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,469.0,620.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3999.0,8228.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,211.0,211.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2917.0,3711.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,18517.0,27105.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,986.0,986.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4412.0,4984.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,7990.0,11474.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,510.0,510.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,SC,Gender-Neutral,4086.0,7396.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,ST,Gender-Neutral,2412.0,3381.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,20112.0,28763.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1008.0,1008.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5271.0,5560.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8121.0,12500.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,741.0,741.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,SC,Gender-Neutral,4075.0,8418.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,ST,Gender-Neutral,2759.0,3395.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,23181.0,30403.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1022.0,1070.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5014.0,5672.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,10565.0,13132.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,987.0,987.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,SC,Gender-Neutral,6209.0,8541.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,ST,Gender-Neutral,3927.0,4174.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,27541.0,37530.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,559.0,2341.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6084.0,6658.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,383.0,383.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,10606.0,15792.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1694.0,1808.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8190.0,9718.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3708.0,4706.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,22824.0,35608.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1558.0,1558.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6196.0,6585.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12080.0,15472.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1123.0,1607.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,SC,Gender-Neutral,4463.0,9588.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,ST,Gender-Neutral,536.0,4628.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9557.0,18252.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),18487.0,26196.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,460.0,856.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),396.0,396.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2859.0,3401.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4219.0,4864.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,247.0,247.0
